author,title,description,url,source,category,language,country,Date,Open,High,Low,Close,Adj Close,Volume,Daily_Return,Log_Return,MA_50,Open_Normalized,High_Normalized,Low_Normalized,Close_Normalized,MA_200,RSI,MACD,Signal_Line,MACD_Histogram,BB_Middle,BB_Upper,BB_Lower,Price_Momentum,Volatility,BB_Band_Width,Distance_to_BB_Upper,Distance_to_BB_Lower,RSI_Rolling_Avg,MACD_Rolling_Avg,Close_Lag_1,Close_Lag_5,Volume_Lag_1,Volume_Lag_5,Close_Zscore,Volume_Zscore,Price_Direction,Pct_Change_from_MA_50,sentiment_score,sentiment,MA_500,Momentum,EMA_50,EMA_200,ATR,Stochastic,OBV,Williams_R
Miah Hammond-Errey,You’re being watched: How Big Data is changing our lives,"It’s not just about personal privacy concerns, our reliance on data infrastructure and our participation in the digital economy are forming the backbone of new economic, political, and social power.",https://www.watoday.com.au/national/you-re-being-watched-how-big-data-is-changing-our-lives-20220201-p59st0.html?ref=rss&utm_medium=rss&utm_source=rss_national,watoday,general,en,au,2/1/2022,1111.291626,1117.106445,1083.186279,1097.769653,1082.821289,13200509,-0.003310171,-0.003315662,1090.278594,1.211572306,1.217911843,1.180930791,1.196830138,1056.132802,43.28367348,-6.990690014,0.193739984,-7.184429998,1130.916882,1192.902206,1068.931558,0.033637673,0.016390753,123.970648,-95.13255338,28.83809458,51.38372416,6.217602028,1101.415527,1097.400513,12143683,21868937,0.060618075,-0.284098385,1,-1.575325168,0,0,1132.91858,-3.645874,1097.301171,1111.530862,33.920166,42.9932271,-100013840,-57.0067729
Unknown,EU ropes in pension funds to boost post-Brexit clearing capacity,"(marketscreener.com) Mandatory clearing of derivatives contracts by pension funds in the European Union should start in June 2023, helping the bloc to cut reliance on London, the EU's securities watchdog said on Tuesday.https://www.marketscreener.com/quote/stock/DEUTSCHE-BORSE-AG-449617/news/EU-ropes-in-pension-funds-to-boost-post-Brexit-clearing-capacity-37712952/?utm_medium=RSS&utm_content=20220201",https://www.marketscreener.com/quote/stock/DEUTSCHE-BORSE-AG-449617/news/EU-ropes-in-pension-funds-to-boost-post-Brexit-clearing-capacity-37712952/?utm_medium=RSS&utm_content=20220201,4-traders,general,en,us,2/1/2022,1111.291626,1117.106445,1083.186279,1097.769653,1082.821289,13200509,-0.003310171,-0.003315662,1090.285977,1.211572306,1.217911843,1.180930791,1.196830138,1056.132802,43.28367348,-6.990690014,0.193739984,-7.184429998,1130.916882,1192.902206,1068.931558,0.033637673,0.016390753,123.970648,-95.13255338,28.83809458,51.38372416,6.217602028,1101.415527,1097.400513,12143683,21868937,0.060618075,-0.284098385,1,-1.575325168,0.3818,1,1132.834491,-3.645874,1097.319543,1111.393934,33.920166,42.9932271,-100013840,-57.0067729
Unknown,EU ropes in pension funds to boost post-Brexit clearing capacity,"(marketscreener.com) Mandatory clearing of derivativescontracts by pension funds in the European Union should start inJune 2023, helping the bloc to cut reliance on London, the EU'ssecurities watchdog said on Tuesday. Brussels wants to reduce reliance of EU financial servicescompanies, including pension funds, on clearing euro denominatedderivatives...https://www.marketscreener.com/quote/stock/LONDON-STOCK-EXCHANGE-PLC-4005918/news/EU-ropes-in-pension-funds-to-boost-post-Brexit-clearing-capacity-37712952/?utm_medium=RSS&utm_content=20220201",https://www.marketscreener.com/quote/stock/LONDON-STOCK-EXCHANGE-PLC-4005918/news/EU-ropes-in-pension-funds-to-boost-post-Brexit-clearing-capacity-37712952/?utm_medium=RSS&utm_content=20220201,4-traders,general,en,us,2/1/2022,1111.291626,1117.106445,1083.186279,1097.769653,1082.821289,13200509,-0.003310171,-0.003315662,1090.293359,1.211572306,1.217911843,1.180930791,1.196830138,1056.132802,43.28367348,-6.990690014,0.193739984,-7.184429998,1130.916882,1192.902206,1068.931558,0.033637673,0.016390753,123.970648,-95.13255338,28.83809458,51.38372416,6.217602028,1101.415527,1097.400513,12143683,21868937,0.060618075,-0.284098385,1,-1.575325168,0.1027,1,1132.750804,-3.645874,1097.337194,1111.258369,33.920166,42.9932271,-100013840,-57.0067729
Brand Partner Content,Gary Trades on Leading and Leaving the Ladder Down With Day Trading,"Market volatility, the bane of many investors, lies at the core of most day trading strategies. Proficient day traders often seek out the most volatile stocks, predicting market trends and making the necessary trades to maximize possible profits. At the same time, this reliance on volatility makes day trading an inherently risky endeavor. When trading [&#8230;]The post Gary Trades on Leading and Leaving the Ladder Down With Day Trading appeared first on LA Weekly.",https://www.laweekly.com/gary-trades-on-leading-and-leaving-the-ladder-down-with-day-trading/,laweekly,general,en,us,2/3/2022,1103.907593,1108.268799,1083.232422,1085.793701,1071.008423,9572839,-0.012921937,-0.013006152,1090.104143,1.203521953,1.208276705,1.180981097,1.183773501,1058.117021,40.31293638,-8.884176034,-2.84712766,-6.037048375,1126.50033,1192.4132,1060.587459,0.626578407,0.014144271,131.8257409,-106.6194991,25.20624181,48.44380408,3.945790809,1100.007935,1079.032715,10017691,20020431,-0.045547779,-0.658168587,0,-2.64830883,-0.1779,-1,1132.639002,-11.975952,1096.884508,1111.004989,25.036377,7.686937617,-109586679,-92.31306238
ABMN Staff,Reliance Steel & Aluminum Co. (NYSE:RS) Given Consensus Rating of “Buy” by Analysts,"Shares of Reliance Steel & Aluminum Co. (NYSE:RS) have been assigned an average rating of &#8220;Buy&#8221; from the ten brokerages that are covering the company, Marketbeat reports. Three investment analysts have rated the stock with a hold recommendation and six have assigned a buy recommendation to the company. The average 12 month price target among [&#8230;]",https://www.americanbankingnews.com/2022/02/03/reliance-steel-aluminum-co-nysers-given-consensus-rating-of-buy-by-analysts.html,americanbankingnews,general,en,us,2/3/2022,1103.907593,1108.268799,1083.232422,1085.793701,1071.008423,9572839,-0.012921937,-0.013006152,1089.914927,1.203521953,1.208276705,1.180981097,1.183773501,1058.117021,40.31293638,-8.884176034,-2.84712766,-6.037048375,1126.50033,1192.4132,1060.587459,0.626578407,0.014144271,131.8257409,-106.6194991,25.20624181,48.44380408,3.945790809,1100.007935,1079.032715,10017691,20020431,-0.045547779,-0.658168587,0,-2.64830883,0.296,1,1132.52773,-11.975952,1096.449575,1110.754131,25.036377,7.686937617,-109586679,-92.31306238
Staff Report,No need for another IMF package with 5-6% GDP growth: Tarin,"Finance Minister Shaukat Tarin has said that after completing the current International Monetary Fund (IMF) programme, Pakistan is hoping to end reliance on the multilateral lender if the country achieved sustainable economic growth. “I think this programme should be enough. If we start generating 5%-6% balanced [economic] growth, then I don’t think we need another IMF programme,” [&#8230;]The post No need for another IMF package with 5-6% GDP growth: Tarin appeared first on Pakistan Today.",https://www.pakistantoday.com.pk/2022/02/04/no-need-for-another-imf-package-with-5-6-gdp-growth-tarin/,Pakistan Today,general,en,pk,2/3/2022,1103.907593,1108.268799,1083.232422,1085.793701,1071.008423,9572839,-0.012921937,-0.013006152,1089.72571,1.203521953,1.208276705,1.180981097,1.183773501,1058.117021,40.31293638,-8.884176034,-2.84712766,-6.037048375,1126.50033,1192.4132,1060.587459,0.626578407,0.014144271,131.8257409,-106.6194991,25.20624181,48.44380408,3.945790809,1100.007935,1079.032715,10017691,20020431,-0.045547779,-0.658168587,0,-2.64830883,0.8126,1,1132.416986,-11.975952,1096.031697,1110.505768,25.036377,7.686937617,-109586679,-92.31306238
Tanya Krishna,"PLI scheme for solar to help Reliance, Tata, Adani, 16 others to take India closer to 2030 renewable goal","The Budget allocation of Rs 19,500 crore under PLI scheme for domestic solar cells and module manufacturing will bring an additional Rs 30,000-35,000 crore worth of manufacturing to India, and add about 55 GW per year of solar manufacturing capacity.",https://www.financialexpress.com/industry/pli-scheme-for-solar-to-help-reliance-tata-adani-16-others-to-take-india-closer-to-2030-renewable-goal/2425262/,The Financial Express,business,en,us,2/3/2022,1103.907593,1108.268799,1083.232422,1085.793701,1071.008423,9572839,-0.012921937,-0.013006152,1089.536494,1.203521953,1.208276705,1.180981097,1.183773501,1058.117021,40.31293638,-8.884176034,-2.84712766,-6.037048375,1126.50033,1192.4132,1060.587459,0.626578407,0.014144271,131.8257409,-106.6194991,25.20624181,48.44380408,3.945790809,1100.007935,1079.032715,10017691,20020431,-0.045547779,-0.658168587,0,-2.64830883,0.2263,1,1132.306766,-11.975952,1095.630207,1110.259877,25.036377,7.686937617,-109586679,-92.31306238
Arpan Chaturvedi,Future-Reliance Deal: Supreme Court Reserves Order On NCLT Process,Future-Reliance Deal: Supreme Court Reserves Order On NCLT Process,https://www.bloombergquint.com/business/future-reliance-deal-supreme-court-reserves-order-on-nclt-process,Bloomberg | Latest And Live Business,business,en,us,2/3/2022,1103.907593,1108.268799,1083.232422,1085.793701,1071.008423,9572839,-0.012921937,-0.013006152,1089.347278,1.203521953,1.208276705,1.180981097,1.183773501,1058.117021,40.31293638,-8.884176034,-2.84712766,-6.037048375,1126.50033,1192.4132,1060.587459,0.626578407,0.014144271,131.8257409,-106.6194991,25.20624181,48.44380408,3.945790809,1100.007935,1079.032715,10017691,20020431,-0.045547779,-0.658168587,0,-2.64830883,0.5574,1,1132.197065,-11.975952,1095.244462,1110.016433,25.036377,7.686937617,-109586679,-92.31306238
ABMN Staff,"NFJ Investment Group LLC Buys 73,256 Shares of Reliance Steel &#038; Aluminum Co. (NYSE:RS)","NFJ Investment Group LLC Buys 73,256 Shares of Reliance Steel &#038; Aluminum Co. (NYSE:RS)",https://www.americanbankingnews.com/2022/02/03/nfj-investment-group-llc-buys-73256-shares-of-reliance-steel-aluminum-co-nysers.html,americanbankingnews,general,en,us,2/3/2022,1103.907593,1108.268799,1083.232422,1085.793701,1071.008423,9572839,-0.012921937,-0.013006152,1089.158061,1.203521953,1.208276705,1.180981097,1.183773501,1058.117021,40.31293638,-8.884176034,-2.84712766,-6.037048375,1126.50033,1192.4132,1060.587459,0.626578407,0.014144271,131.8257409,-106.6194991,25.20624181,48.44380408,3.945790809,1100.007935,1079.032715,10017691,20020431,-0.045547779,-0.658168587,0,-2.64830883,0.296,1,1132.087881,-11.975952,1094.873844,1109.77541,25.036377,7.686937617,-109586679,-92.31306238
Reuters,Japan must quadruple foreign workers by 2040 to meet growth target – report,"TOKYO &#8212; Japan needs about four times more foreign workers by 2040 to achieve the growth path the government has outlined in its economic forecast, a group of Tokyo-based public think tanks said on Thursday. The findings highlight Japan&#8217;s growing reliance on migrant labor to make up for a shrinking population, while its ability to [&#8230;]",https://financialpost.com/pmn/business-pmn/japan-must-quadruple-foreign-workers-by-2040-to-meet-growth-target-report-3,Financial Post | Canada Business News,business,en,us,2/3/2022,1103.907593,1108.268799,1083.232422,1085.793701,1071.008423,9572839,-0.012921937,-0.013006152,1088.968845,1.203521953,1.208276705,1.180981097,1.183773501,1058.117021,40.31293638,-8.884176034,-2.84712766,-6.037048375,1126.50033,1192.4132,1060.587459,0.626578407,0.014144271,131.8257409,-106.6194991,25.20624181,48.44380408,3.945790809,1100.007935,1079.032715,10017691,20020431,-0.045547779,-0.658168587,0,-2.64830883,0.7906,1,1131.979209,-11.975952,1094.51776,1109.536786,25.036377,7.686937617,-109586679,-92.31306238
Unknown,Lenders to India's Future Retail call for its assets to be put up for auction,"(marketscreener.com) Lenders to Future Retail, the company being fought over by Reliance Industries and Amazon.com Inc, have told India's Supreme Court that its assets should be put up for auction after it missed payments.https://www.marketscreener.com/quote/stock/AMAZON-COM-INC-12864605/news/Lenders-to-India-s-Future-Retail-call-for-its-assets-to-be-put-up-for-auction-37730047/?utm_medium=RSS&utm_content=20220203",https://www.marketscreener.com/quote/stock/AMAZON-COM-INC-12864605/news/Lenders-to-India-s-Future-Retail-call-for-its-assets-to-be-put-up-for-auction-37730047/?utm_medium=RSS&utm_content=20220203,4-traders,general,en,us,2/3/2022,1103.907593,1108.268799,1083.232422,1085.793701,1071.008423,9572839,-0.012921937,-0.013006152,1088.779629,1.203521953,1.208276705,1.180981097,1.183773501,1058.117021,40.31293638,-8.884176034,-2.84712766,-6.037048375,1126.50033,1192.4132,1060.587459,0.626578407,0.014144271,131.8257409,-106.6194991,25.20624181,48.44380408,3.945790809,1100.007935,1079.032715,10017691,20020431,-0.045547779,-0.658168587,0,-2.64830883,0.2023,1,1131.871046,-11.975952,1094.17564,1109.300537,25.036377,7.686937617,-109586679,-92.31306238
Unknown,Lenders to India's Future Retail call for its assets to be put up for auction,"(marketscreener.com) NEW DELHI -Lenders to Future Retail, the company being fought over by Reliance Industries and Amazon.com Inc, have told India's Supreme Court that its assets should be put up for auction after it missed payments.https://www.marketscreener.com/quote/stock/FUTURE-RETAIL-LIMITED-34264437/news/Lenders-to-India-s-Future-Retail-call-for-its-assets-to-be-put-up-for-auction-37730047/?utm_medium=RSS&utm_content=20220203",https://www.marketscreener.com/quote/stock/FUTURE-RETAIL-LIMITED-34264437/news/Lenders-to-India-s-Future-Retail-call-for-its-assets-to-be-put-up-for-auction-37730047/?utm_medium=RSS&utm_content=20220203,4-traders,general,en,us,2/3/2022,1103.907593,1108.268799,1083.232422,1085.793701,1071.008423,9572839,-0.012921937,-0.013006152,1088.590413,1.203521953,1.208276705,1.180981097,1.183773501,1058.117021,40.31293638,-8.884176034,-2.84712766,-6.037048375,1126.50033,1192.4132,1060.587459,0.626578407,0.014144271,131.8257409,-106.6194991,25.20624181,48.44380408,3.945790809,1100.007935,1079.032715,10017691,20020431,-0.045547779,-0.658168587,0,-2.64830883,0.2023,1,1131.763389,-11.975952,1093.846936,1109.066638,25.036377,7.686937617,-109586679,-92.31306238
Unknown,Siemens Gamesa confirms gloomy profit outlook and Q1 loss,"(marketscreener.com) Wind turbine maker Siemens Gamesaconfirmed a gloomy outlook for a potentially negativefull-year profit margin on Thursday, hours after naming a newChief Executive to try to revive its fortunes. The world's largest maker of the offshore turbines thatcould help reduce reliance on planet-warming carbon blamed afirst-quarter...https://www.marketscreener.com/quote/stock/SIEMENS-ENERGY-AG-113013151/news/Siemens-Gamesa-confirms-gloomy-profit-outlook-and-Q1-loss-37729633/?utm_medium=RSS&utm_content=20220203",https://www.marketscreener.com/quote/stock/SIEMENS-ENERGY-AG-113013151/news/Siemens-Gamesa-confirms-gloomy-profit-outlook-and-Q1-loss-37729633/?utm_medium=RSS&utm_content=20220203,4-traders,general,en,us,2/3/2022,1103.907593,1108.268799,1083.232422,1085.793701,1071.008423,9572839,-0.012921937,-0.013006152,1088.401196,1.203521953,1.208276705,1.180981097,1.183773501,1058.117021,40.31293638,-8.884176034,-2.84712766,-6.037048375,1126.50033,1192.4132,1060.587459,0.626578407,0.014144271,131.8257409,-106.6194991,25.20624181,48.44380408,3.945790809,1100.007935,1079.032715,10017691,20020431,-0.045547779,-0.658168587,0,-2.64830883,0.5106,1,1131.656233,-11.975952,1093.531123,1108.835066,25.036377,7.686937617,-109586679,-92.31306238
Unknown,Reliance Global : Delisting/Failure to Satisfy Listing Rule/Transfer of Listing - Form 8-K,"(marketscreener.com) UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, DC 20549 FORM 8-K CURRENT REPORT Pursuant to Section 13 or 15 of the Securities Exchange Act of 1934 January 31, 2022 ...https://www.marketscreener.com/quote/stock/RELIANCE-GLOBAL-GROUP-IN-55018361/news/Reliance-Global-Delisting-Failure-to-Satisfy-Listing-Rule-Transfer-of-Listing-Form-8-K-37768657/?utm_medium=RSS&utm_content=20220204",https://www.marketscreener.com/quote/stock/RELIANCE-GLOBAL-GROUP-IN-55018361/news/Reliance-Global-Delisting-Failure-to-Satisfy-Listing-Rule-Transfer-of-Listing-Form-8-K-37768657/?utm_medium=RSS&utm_content=20220204,4-traders,general,en,us,2/4/2022,1080.371094,1083.809326,1071.187256,1075.894531,1061.244019,11061241,-0.00911699,-0.009158804,1088.338433,1.177861569,1.18161006,1.167849,1.17298105,1059.108322,37.89965526,-10.68505732,-4.414713591,-6.270343725,1124.534338,1193.930021,1055.138656,-0.194792666,0.01404161,138.7913648,-118.0354898,20.75587493,46.5973397,2.335596925,1085.793701,1077.994385,9572839,14667727,-0.133303128,-0.50469078,0,-3.406645903,0.8256,1,1131.526555,-9.89917,1092.839492,1108.5073,12.62207,10.25121546,-120647920,-89.74878454
Unknown,"Redbox Entertainment, Bit Digital leads financial gainers; Reliance Global, SilverBox Engaged Merger among major losers","Redbox Entertainment, Bit Digital leads financial gainers; Reliance Global, SilverBox Engaged Merger among major losers",https://seekingalpha.com/news/3796117-redbox-entertainment-bit-digital-leads-financial-gainers-reliance-global-silverbox-engaged-merger-among-major-losers?utm_source=feed_news_all&utm_medium=referral,Seeking Alpha,business,en,us,2/4/2022,1080.371094,1083.809326,1071.187256,1075.894531,1061.244019,11061241,-0.00911699,-0.009158804,1088.275669,1.177861569,1.18161006,1.167849,1.17298105,1059.108322,37.89965526,-10.68505732,-4.414713591,-6.270343725,1124.534338,1193.930021,1055.138656,-0.194792666,0.01404161,138.7913648,-118.0354898,20.75587493,46.5973397,2.335596925,1085.793701,1077.994385,9572839,14667727,-0.133303128,-0.50469078,0,-3.406645903,0.2732,1,1131.397478,-9.89917,1092.174984,1108.182795,12.62207,10.25121546,-120647920,-89.74878454
